row_id,weight_orig,mental_health_not_good,grade
4658,209.0,2.0,
4659,155.0,3.0,
4660,160.0,1.0,
4661,125.0,3.0,
4662,134.0,3.0,
4663,145.0,1.0,
4664,125.0,1.0,
4665,135.0,2.0,
4666,150.0,2.0,
4667,130.0,2.0,
4668,,1.0,
4669,127.0,4.0,
4670,150.0,1.0,
4671,120.0,3.0,
4672,155.0,3.0,
4673,125.0,4.0,
4674,108.0,2.0,
4675,142.0,1.0,
4676,158.0,3.0,
4677,125.0,3.0,
4678,135.0,4.0,
4679,138.0,3.0,
4680,136.0,3.0,
4681,135.0,4.0,
4682,105.0,3.0,
4683,142.0,3.0,
4684,128.0,3.0,
4685,125.0,3.0,
4686,170.0,2.0,
4687,110.0,2.0,
4688,130.0,1.0,
4689,127.0,2.0,
4690,145.0,4.0,
4691,120.0,3.0,
4692,130.0,2.0,
4693,129.0,4.0,
4694,140.0,4.0,
4695,138.0,3.0,
4696,125.0,2.0,
4697,138.0,2.0,
4698,130.0,3.0,
4699,131.0,3.0,
4700,190.0,5.0,
4701,130.0,3.0,
4702,200.0,3.0,
4703,105.0,3.0,
4704,135.0,5.0,
4705,160.0,3.0,
4706,157.0,3.0,
4707,189.0,5.0,
4708,205.0,1.0,
4709,180.0,3.0,
4710,145.0,4.0,
4711,147.0,1.0,
4712,150.0,4.0,
4713,107.0,3.0,
4714,115.0,5.0,
4715,240.0,3.0,
4716,170.0,3.0,
4717,165.0,1.0,
4718,163.0,5.0,
4719,121.0,4.0,
4720,135.0,2.0,
4721,270.0,1.0,
4722,113.0,2.0,
4723,190.0,1.0,
4724,,3.0,
4725,107.0,4.0,
4726,320.0,4.0,
4727,243.0,3.0,
4728,135.0,1.0,
4729,140.0,4.0,
4730,200.0,2.0,
4731,250.0,3.0,
4732,,4.0,
4733,,5.0,
4734,224.0,3.0,
4735,305.0,2.0,
4736,123.0,1.0,
4737,115.0,1.0,
4738,190.0,2.0,
4739,108.0,3.0,
4740,108.0,2.0,
4741,145.0,1.0,
4742,135.0,2.0,
4743,160.0,1.0,
4744,230.0,2.0,
4745,83.0,1.0,
4746,125.0,3.0,
4747,101.0,3.0,
4748,140.0,2.0,
4749,112.0,4.0,
4750,242.0,2.0,
4751,205.0,2.0,
4752,171.0,4.0,
4753,170.0,3.0,
4754,190.0,1.0,
4755,125.0,3.0,
4756,120.0,3.0,
4757,250.0,4.0,
4758,160.0,4.0,
4759,275.0,3.0,
4760,105.0,4.0,
4761,155.0,1.0,
4762,,4.0,
4763,150.0,4.0,
4764,175.0,2.0,
4765,165.0,3.0,
4766,160.0,2.0,
4767,,3.0,
4768,93.0,3.0,
4769,110.0,3.0,
4770,315.0,1.0,
4771,180.0,2.0,
4772,116.0,4.0,
4773,135.0,5.0,
4774,135.0,4.0,
4775,143.0,1.0,
4776,230.0,4.0,
4777,210.0,4.0,
4778,190.0,2.0,
4779,97.0,4.0,
4780,120.0,2.0,
4781,185.0,3.0,
4782,180.0,1.0,
4783,250.0,4.0,
4784,169.0,5.0,
4785,210.0,3.0,
4786,267.0,4.0,
4787,,4.0,
4788,185.0,3.0,
4789,110.0,3.0,
4790,121.0,3.0,
4791,195.0,1.0,
4792,145.0,1.0,
4793,132.0,4.0,
4794,160.0,4.0,
4795,115.0,4.0,
4796,107.0,2.0,
4797,141.0,2.0,
4798,171.0,5.0,
4799,,3.0,
4800,,,
4801,145.0,5.0,
4802,176.0,5.0,
4803,101.0,4.0,
4804,213.0,3.0,
4805,144.0,3.0,
4806,184.0,4.0,
4807,163.0,4.0,
4808,130.0,2.0,
4809,165.0,2.0,
4810,135.0,3.0,
4811,180.0,4.0,
4812,106.0,4.0,
4813,130.0,1.0,
4814,130.0,2.0,
4815,200.0,5.0,
4816,150.0,3.0,
4817,127.0,2.0,
4818,176.0,3.0,
4819,120.0,4.0,
4820,225.0,2.0,
4821,235.0,4.0,
4822,109.0,4.0,
4823,150.0,1.0,
4824,170.0,3.0,
4825,173.0,3.0,
4826,163.0,2.0,
4827,,2.0,
4828,150.0,3.0,
4829,216.0,2.0,
4830,163.0,1.0,
4831,140.0,3.0,
4832,180.0,2.0,
4833,215.0,4.0,
4834,176.0,1.0,
4835,125.0,2.0,
4836,136.0,4.0,
4837,165.0,2.0,
4838,119.0,1.0,
4839,182.0,2.0,
4840,155.0,2.0,
4841,399.0,5.0,
4842,128.0,1.0,
4843,168.0,2.0,
4844,165.0,1.0,
4845,,4.0,
4846,150.0,1.0,
4847,130.0,3.0,
4848,119.0,3.0,
4849,170.0,2.0,
4850,125.0,,
4851,160.0,2.0,
4852,140.0,4.0,
4853,163.0,2.0,
4854,101.0,1.0,
4855,208.0,4.0,
4856,,4.0,
4857,97.0,5.0,
4858,99.0,2.0,
4859,135.0,3.0,
4860,,1.0,
4861,135.0,3.0,
4862,123.0,4.0,
4863,160.0,5.0,
4864,155.0,1.0,
4865,194.0,,
4866,130.0,4.0,
4867,145.0,2.0,
4868,275.0,3.0,
4869,116.0,3.0,
4870,105.0,2.0,
4871,135.0,,
4872,150.0,2.0,
4873,150.0,4.0,
4874,206.0,2.0,
4875,155.0,4.0,
4876,143.0,3.0,
4877,120.0,4.0,
4878,140.0,2.0,
4879,110.0,3.0,
4880,145.0,3.0,
4881,175.0,4.0,
4882,185.0,3.0,
4883,195.0,2.0,
4884,140.0,2.0,
4885,122.0,2.0,
4886,152.0,2.0,
4887,210.0,4.0,
4888,150.0,2.0,
4889,125.0,3.0,
4890,142.0,4.0,
4891,149.0,1.0,
4892,130.0,3.0,
4893,105.0,3.0,
4894,130.0,3.0,
4895,110.0,2.0,
4896,160.0,3.0,
4897,102.0,3.0,
4898,140.0,2.0,
4899,123.0,3.0,
4900,140.0,1.0,
4901,190.0,5.0,
4902,125.0,4.0,
4903,150.0,4.0,
4904,145.0,5.0,
4905,160.0,2.0,
4906,145.0,3.0,
4907,105.0,3.0,
4908,235.0,1.0,
4909,150.0,5.0,
4910,137.0,2.0,
4911,265.0,2.0,
4912,130.0,1.0,
4913,180.0,4.0,
4914,170.0,1.0,
4915,138.0,4.0,
4916,220.0,2.0,
4917,139.0,1.0,
4918,125.0,2.0,
4919,127.0,4.0,
4920,110.0,3.0,
4921,121.0,3.0,
4922,140.0,4.0,
4923,160.0,1.0,
4924,175.0,5.0,
4925,153.0,3.0,
4926,161.0,3.0,
4927,154.0,3.0,
4928,210.0,2.0,
4929,100.0,4.0,
4930,140.0,4.0,
4931,135.0,4.0,
4932,110.0,5.0,
4933,120.0,4.0,
4934,175.0,4.0,
4935,114.0,3.0,
4936,150.0,4.0,
4937,182.0,1.0,
4938,160.0,3.0,
4939,150.0,2.0,
4940,148.0,2.0,
4941,130.0,2.0,
4942,145.0,4.0,
4943,132.0,2.0,
4944,140.0,4.0,
4945,140.0,4.0,
4946,116.0,5.0,
4947,160.0,3.0,
4948,120.0,4.0,
4949,120.0,3.0,
4950,160.0,4.0,
4951,132.0,3.0,
4952,120.0,4.0,
4953,193.0,4.0,
4954,140.0,4.0,
4955,150.0,3.0,
4956,130.0,4.0,
4957,260.0,4.0,
4958,140.0,4.0,
4959,135.0,3.0,
4960,170.0,3.0,
4961,164.0,5.0,
4962,170.0,4.0,
4963,110.0,4.0,
4964,135.0,4.0,
4965,125.0,4.0,
4966,140.0,3.0,
4967,115.0,3.0,
4968,195.0,4.0,
4969,125.0,3.0,
4970,120.0,4.0,
4971,160.0,4.0,
4972,190.0,3.0,
4973,115.0,3.0,
4974,155.0,3.0,
4975,145.0,3.0,
4976,128.0,5.0,
4977,240.0,2.0,
4978,185.0,3.0,
4979,150.0,2.0,
4980,180.0,1.0,
4981,152.0,4.0,
4982,180.0,3.0,
4983,,2.0,
4984,131.0,1.0,
4985,125.0,2.0,
4986,300.0,1.0,
4987,165.0,3.0,
4988,173.0,3.0,
4989,240.0,3.0,
4990,220.0,4.0,
4991,150.0,2.0,
4992,198.0,3.0,
4993,118.0,2.0,
4994,115.0,5.0,
4995,187.0,2.0,
4996,154.0,5.0,
4997,140.0,3.0,
4998,230.0,3.0,
4999,110.0,5.0,
5000,183.0,2.0,
5001,317.0,1.0,
5002,154.0,1.0,
5003,173.0,3.0,
5004,153.0,1.0,
5005,124.0,1.0,
5006,224.0,3.0,
5007,125.0,2.0,
5008,182.0,2.0,
5009,,3.0,
5010,148.0,3.0,
5011,,3.0,
5012,150.0,3.0,
5013,210.0,3.0,
5014,168.0,4.0,
5015,223.0,3.0,
5016,136.0,4.0,
5017,125.0,2.0,
5018,280.0,1.0,
5019,98.0,3.0,
5020,350.0,2.0,
5021,119.0,2.0,
5022,110.0,3.0,
5023,195.0,3.0,
5024,185.0,1.0,
5025,150.0,1.0,
5026,173.0,1.0,
5027,110.0,4.0,
5028,210.0,3.0,
5029,185.0,1.0,
5030,,5.0,
5031,160.0,3.0,
5032,102.0,,
5033,140.0,4.0,
5034,157.0,1.0,
5035,,,
5036,287.0,4.0,
5037,144.0,2.0,
5038,185.0,1.0,
5039,230.0,2.0,
5040,,,
5041,161.0,5.0,
5042,119.0,5.0,
5043,175.0,1.0,
5044,125.0,1.0,
5045,122.0,2.0,
5046,150.0,4.0,
5047,186.0,1.0,
5048,178.0,3.0,
5049,98.0,3.0,
5050,115.0,3.0,
5051,164.0,2.0,
5052,180.0,1.0,
5053,255.0,2.0,
5054,228.0,1.0,
5055,180.0,4.0,
5056,105.0,4.0,
5057,168.0,5.0,
5058,130.0,4.0,
5059,160.0,3.0,
5060,,4.0,
5061,217.0,3.0,
5062,205.0,4.0,
5063,195.0,1.0,
5064,200.0,1.0,
5065,218.0,3.0,
5066,220.0,4.0,
5067,140.0,1.0,
5068,150.0,5.0,
5069,174.0,1.0,
5070,165.0,3.0,
5071,95.0,3.0,
5072,142.0,5.0,
5073,225.0,3.0,
5074,150.0,4.0,
5075,140.0,1.0,
5076,141.0,2.0,
5077,142.0,2.0,
5078,200.0,1.0,
5079,160.0,2.0,
5080,123.0,3.0,
5081,155.0,2.0,
5082,140.0,4.0,
5083,155.0,2.0,
5084,182.0,3.0,
5085,267.0,2.0,
5086,120.0,1.0,
5087,165.0,2.0,
5088,165.0,2.0,
5089,142.0,1.0,
5090,160.0,3.0,
5091,135.0,1.0,
5092,158.0,2.0,
5093,153.0,2.0,
5094,150.0,3.0,
5095,147.0,3.0,2.0
5096,145.0,1.0,
5097,220.0,3.0,
5098,182.0,,
5099,125.0,,
5100,220.0,2.0,
5101,225.0,3.0,
5102,112.0,4.0,
5103,230.0,3.0,
5104,162.0,,
5105,140.0,4.0,
5106,110.0,3.0,
5107,200.0,4.0,
5108,220.0,,
5109,158.0,2.0,
5110,160.0,1.0,
5111,135.0,3.0,
5112,140.0,2.0,
5113,155.0,3.0,
5114,120.0,3.0,
5115,130.0,3.0,
5116,,5.0,
5117,,3.0,
5118,110.0,3.0,
5119,198.0,5.0,
5120,110.0,4.0,
5121,100.0,4.0,
5122,144.0,3.0,
5123,169.0,1.0,
5124,113.0,4.0,
5125,142.0,3.0,
5126,178.0,4.0,
5127,160.0,2.0,
5128,160.0,3.0,
5129,145.0,3.0,
5130,180.0,4.0,
5131,95.0,1.0,
5132,135.0,4.0,
5133,175.0,1.0,
5134,146.0,4.0,
5135,174.0,2.0,
5136,132.0,4.0,
5137,160.0,1.0,
5138,170.0,3.0,
5139,130.0,2.0,
5140,,3.0,
5141,122.0,5.0,
5142,111.0,5.0,
5143,120.0,4.0,
5144,130.0,4.0,
5145,170.0,2.0,
5146,160.0,3.0,
5147,,3.0,
5148,200.0,2.0,
5149,145.0,3.0,
5150,114.0,3.0,
5151,130.0,4.0,
5152,180.0,3.0,
5153,130.0,1.0,
5154,140.0,2.0,
5155,135.0,4.0,
5156,,4.0,
5157,160.0,3.0,
5158,135.0,2.0,
5159,192.0,1.0,
5160,100.0,3.0,
5161,120.0,3.0,
5162,200.0,3.0,
5163,60.0,2.0,
5164,212.0,4.0,
5165,240.0,4.0,
5166,117.0,4.0,
5167,132.0,4.0,
5168,115.0,2.0,
5169,175.0,1.0,
5170,120.0,3.0,
5171,162.0,1.0,
5172,,1.0,
5173,110.0,4.0,
5174,140.0,1.0,
5175,135.0,2.0,
5176,120.0,4.0,
5177,120.0,3.0,
5178,128.0,2.0,
5179,108.0,4.0,
5180,150.0,3.0,
5181,115.0,3.0,
5182,172.0,2.0,
5183,130.0,4.0,
5184,165.0,2.0,
5185,135.0,3.0,
5186,128.0,1.0,
5187,,4.0,
5188,180.0,3.0,
5189,130.0,3.0,
5190,130.0,4.0,
5191,135.0,4.0,
5192,115.0,3.0,
5193,155.0,4.0,
5194,157.0,4.0,
5195,105.0,5.0,
5196,110.0,3.0,
5197,148.0,2.0,
5198,190.0,4.0,
5199,101.0,5.0,
5200,180.0,,
5201,134.0,2.0,
5202,220.0,3.0,
5203,125.0,3.0,
5204,135.0,3.0,
5205,300.0,5.0,
5206,140.0,1.0,
5207,175.0,4.0,
5208,185.0,1.0,
5209,120.0,4.0,
5210,100.0,4.0,
5211,141.0,4.0,
5212,210.0,3.0,
5213,236.0,2.0,
5214,150.0,3.0,
5215,135.0,3.0,
5216,120.0,5.0,
5217,170.0,4.0,
5218,136.0,2.0,
5219,115.0,4.0,
5220,145.0,3.0,
5221,138.0,3.0,
5222,120.0,1.0,
5223,108.0,2.0,
5224,160.0,2.0,
5225,157.0,3.0,
5226,140.0,3.0,
5227,145.0,1.0,
5228,113.0,1.0,
5229,132.0,5.0,
5230,200.0,4.0,
5231,280.0,3.0,
5232,140.0,1.0,
5233,150.0,2.0,
5234,216.0,4.0,
5235,245.0,2.0,
5236,155.0,3.0,
5237,150.0,2.0,
5238,130.0,2.0,
5239,98.0,3.0,
5240,135.0,4.0,
5241,96.0,1.0,
5242,120.0,2.0,
5243,142.0,3.0,
5244,140.0,5.0,
5245,180.0,5.0,
5246,300.0,4.0,
5247,160.0,5.0,
5248,174.0,2.0,
5249,,4.0,
5250,185.0,2.0,
5251,240.0,2.0,
5252,200.0,4.0,
5253,140.0,2.0,
5254,,3.0,
5255,169.0,3.0,
5256,130.0,2.0,
5257,195.0,1.0,
5258,149.0,1.0,
5259,190.0,1.0,
5260,128.0,3.0,
5261,115.0,1.0,
5262,110.0,2.0,
5263,150.0,5.0,
5264,206.0,2.0,
5265,125.0,4.0,
5266,200.0,3.0,
5267,175.0,2.0,
5268,143.0,2.0,
5269,113.0,3.0,
5270,165.0,1.0,
5271,128.0,3.0,
5272,108.0,3.0,
5273,140.0,,
5274,140.0,1.0,
5275,127.0,4.0,
5276,,3.0,
5277,235.0,2.0,
5278,100.0,2.0,
5279,105.0,4.0,
5280,130.0,2.0,
5281,114.0,2.0,
5282,,2.0,
5283,140.0,5.0,
5284,136.0,2.0,
5285,220.0,2.0,
5286,145.0,3.0,
5287,240.0,3.0,
5288,125.0,3.0,
5289,,3.0,
5290,120.0,4.0,
5291,130.0,1.0,
5292,138.0,1.0,
5293,145.0,3.0,
5294,140.0,3.0,
5295,240.0,1.0,
5296,200.0,4.0,
5297,112.0,2.0,
5298,107.0,4.0,
5299,108.0,3.0,
5300,112.0,5.0,
5301,110.0,2.0,
5302,130.0,4.0,
5303,150.0,4.0,
5304,175.0,4.0,
5305,125.0,2.0,
5306,126.0,3.0,
5307,155.0,4.0,
5308,175.0,2.0,
5309,165.0,4.0,
5310,175.0,1.0,
5311,230.0,3.0,
5312,130.0,4.0,
5313,150.0,3.0,
5314,150.0,3.0,
5315,149.0,2.0,
5316,154.0,2.0,
5317,203.0,1.0,
5318,97.0,4.0,
5319,130.0,4.0,
5320,135.0,4.0,
5321,150.0,4.0,
5322,180.0,3.0,
5323,150.0,3.0,
5324,231.0,,
5325,140.0,4.0,
5326,132.0,2.0,
5327,180.0,5.0,
5328,150.0,5.0,
5329,140.0,4.0,
5330,216.0,2.0,
5331,133.0,4.0,
5332,136.0,3.0,
5333,125.0,4.0,
5334,115.0,2.0,
5335,172.0,2.0,
5336,157.0,2.0,
5337,,4.0,
5338,115.0,2.0,
5339,189.0,4.0,
5340,110.0,,
5341,110.0,2.0,
5342,135.0,3.0,
5343,118.0,,
5344,190.0,2.0,
5345,140.0,3.0,
5346,91.0,5.0,
5347,155.0,3.0,
5348,98.0,4.0,
5349,145.0,2.0,
5350,96.0,5.0,
5351,125.0,2.0,
5352,114.0,2.0,
5353,122.0,3.0,
5354,215.0,4.0,
5355,220.0,4.0,
5356,152.0,5.0,
5357,225.0,3.0,
5358,145.0,3.0,
5359,150.0,3.0,
5360,140.0,3.0,
5361,160.0,2.0,
5362,,4.0,
5363,123.0,4.0,
5364,180.0,5.0,
5365,115.0,4.0,
5366,125.0,4.0,
5367,106.0,5.0,
5368,149.0,1.0,
5369,270.0,3.0,
5370,136.0,4.0,
5371,,,
5372,155.0,2.0,
5373,160.0,3.0,
5374,215.0,2.0,
5375,175.0,3.0,
5376,178.0,5.0,
5377,126.0,3.0,
5378,170.0,2.0,
5379,167.0,1.0,
5380,180.0,2.0,
5381,165.0,3.0,
5382,200.0,3.0,
5383,185.0,4.0,
5384,136.0,,
5385,140.0,5.0,
5386,154.0,4.0,
5387,126.0,4.0,
5388,190.0,3.0,
5389,,,
5390,135.0,3.0,
5391,141.0,4.0,
5392,200.0,3.0,
5393,133.0,4.0,
5394,132.0,4.0,
5395,150.0,4.0,
5396,165.0,3.0,
5397,120.0,1.0,
5398,140.0,2.0,
5399,175.0,3.0,
5400,165.0,5.0,
5401,190.0,5.0,
5402,225.0,5.0,
5403,120.0,4.0,
5404,205.0,2.0,
5405,178.0,2.0,
5406,172.0,2.0,
5407,152.0,4.0,
5408,220.0,1.0,
5409,140.0,2.0,
5410,172.0,1.0,
5411,173.0,3.0,
5412,156.0,3.0,
5413,,2.0,
5414,126.0,2.0,
5415,155.0,4.0,
5416,142.0,4.0,
5417,206.0,4.0,
5418,125.0,3.0,
5419,240.0,3.0,
5420,124.0,4.0,
5421,115.0,2.0,
5422,115.0,2.0,
5423,235.0,1.0,
5424,168.0,4.0,
5425,280.0,1.0,
5426,120.0,2.0,
5427,160.0,3.0,
5428,129.0,3.0,
5429,135.0,2.0,
5430,165.0,3.0,
5431,110.0,4.0,
5432,118.0,4.0,
5433,220.0,3.0,
5434,,4.0,
5435,151.0,5.0,
5436,165.0,1.0,
5437,123.0,4.0,
5438,200.0,3.0,
5439,168.0,3.0,
5440,210.0,1.0,
5441,160.0,1.0,
5442,,2.0,
5443,135.0,2.0,
5444,165.0,2.0,
5445,140.0,3.0,
5446,200.0,2.0,
5447,166.0,5.0,
5448,135.0,4.0,
5449,105.0,5.0,
5450,162.0,,
5451,,1.0,
5452,130.0,3.0,
5453,130.0,1.0,
5454,190.0,4.0,
5455,205.0,1.0,
5456,160.0,3.0,
5457,270.0,2.0,
5458,126.0,3.0,
5459,210.0,3.0,
5460,100.0,2.0,
5461,150.0,4.0,
5462,156.0,2.0,
5463,150.0,5.0,
5464,113.0,3.0,
5465,218.0,2.0,
5466,167.0,4.0,
5467,190.0,4.0,
5468,133.0,4.0,
5469,135.0,3.0,
5470,110.0,4.0,
5471,135.0,5.0,
5472,125.0,2.0,
5473,155.0,4.0,
5474,125.0,4.0,
5475,,4.0,
5476,190.0,1.0,
5477,160.0,4.0,
5478,114.0,2.0,
5479,,5.0,
5480,127.0,4.0,
5481,135.0,3.0,
5482,146.0,5.0,
5483,175.0,1.0,
5484,105.0,,
5485,198.0,4.0,
5486,185.0,2.0,
5487,130.0,4.0,
5488,142.0,5.0,
5489,167.0,5.0,
5490,145.0,1.0,
5491,215.0,3.0,
5492,256.0,4.0,
5493,100.0,5.0,
5494,150.0,1.0,
5495,144.0,2.0,
5496,130.0,4.0,
5497,135.0,3.0,
5498,210.0,3.0,
5499,165.0,4.0,
5500,230.0,4.0,
5501,200.0,4.0,
5502,180.0,3.0,
5503,116.0,3.0,
5504,125.0,4.0,
5505,215.0,2.0,
5506,120.0,5.0,
5507,266.0,2.0,
5508,130.0,4.0,
5509,170.0,2.0,
5510,135.0,4.0,
5511,110.0,4.0,
5512,290.0,,
5513,155.0,3.0,
5514,150.0,2.0,
5515,196.0,3.0,
5516,150.0,1.0,
5517,135.0,4.0,
5518,,3.0,
5519,145.0,4.0,
5520,340.0,5.0,
5521,182.0,3.0,
5522,150.0,3.0,
5523,169.0,1.0,
5524,185.0,4.0,
5525,230.0,2.0,
5526,150.0,1.0,
5527,98.0,4.0,
5528,165.0,4.0,
5529,145.0,3.0,
5530,260.0,3.0,
5531,135.0,2.0,
5532,107.0,5.0,
5533,120.0,2.0,
5534,140.0,3.0,
5535,118.0,2.0,
5536,150.0,3.0,
5537,220.0,2.0,
5538,128.0,2.0,
5539,150.0,3.0,
5540,165.0,1.0,
5541,160.0,2.0,
5542,225.0,1.0,
5543,145.0,2.0,
5544,120.0,4.0,
5545,160.0,3.0,
5546,126.0,3.0,
5547,135.0,1.0,
5548,124.0,,
5549,222.0,4.0,
5550,281.0,2.0,
5551,150.0,5.0,
5552,150.0,2.0,
5553,180.0,2.0,
5554,140.0,3.0,
5555,100.0,3.0,
5556,122.0,2.0,
5557,98.0,3.0,
5558,131.0,4.0,
5559,140.0,3.0,
5560,175.0,3.0,
5561,115.0,5.0,
5562,135.0,2.0,
5563,115.0,3.0,
5564,140.0,2.0,
5565,130.0,1.0,
5566,155.0,2.0,
5567,125.0,2.0,
5568,155.0,2.0,
5569,149.0,3.0,
5570,215.0,4.0,
5571,170.0,5.0,
5572,125.0,3.0,
5573,170.0,4.0,
5574,145.0,4.0,
5575,,,
5576,157.0,,
5577,142.0,5.0,
5578,180.0,3.0,
5579,110.0,4.0,
5580,175.0,1.0,
5581,120.0,3.0,
5582,164.0,,
5583,135.0,2.0,
5584,135.0,1.0,
5585,196.0,2.0,
5586,180.0,4.0,
5587,153.0,3.0,
5588,143.0,3.0,
5589,160.0,3.0,
5590,190.0,4.0,
5591,130.0,4.0,
5592,145.0,3.0,
5593,196.0,3.0,
5594,150.0,3.0,
5595,122.0,3.0,
5596,140.0,4.0,
5597,145.0,4.0,
5598,220.0,4.0,
5599,118.0,4.0,
5600,132.0,3.0,
5601,158.0,4.0,
5602,119.0,3.0,
5603,101.0,1.0,
5604,130.0,3.0,
5605,121.0,2.0,
5606,135.0,3.0,
5607,125.0,3.0,
5608,132.0,1.0,
5609,106.0,3.0,
5610,168.0,2.0,
5611,196.0,4.0,
5612,135.0,4.0,
5613,137.0,4.0,
5614,147.0,5.0,
5615,225.0,2.0,
5616,114.0,3.0,
5617,132.0,,
5618,120.0,3.0,
5619,117.0,4.0,
5620,160.0,5.0,
5621,195.0,3.0,
5622,120.0,3.0,
5623,138.0,4.0,
5624,195.0,1.0,
5625,140.0,3.0,
5626,235.0,2.0,
5627,125.0,2.0,
5628,,1.0,
5629,105.0,4.0,
5630,140.0,4.0,
5631,145.0,3.0,
5632,140.0,3.0,
5633,145.0,3.0,
5634,120.0,4.0,
5635,104.0,2.0,
5636,170.0,2.0,
5637,120.0,3.0,
5638,144.0,1.0,
5639,140.0,1.0,
5640,190.0,3.0,
5641,97.0,3.0,
5642,165.0,1.0,
5643,165.0,3.0,
5644,144.0,2.0,
5645,125.0,4.0,
5646,110.0,3.0,
5647,137.0,4.0,
5648,175.0,1.0,
5649,115.0,4.0,
5650,130.0,3.0,
5651,242.0,4.0,
5652,120.0,4.0,
5653,178.0,3.0,
5654,201.0,4.0,
5655,175.0,5.0,
5656,160.0,3.0,
5657,145.0,2.0,
5658,178.0,3.0,
5659,150.0,3.0,
5660,117.0,3.0,
5661,170.0,3.0,
5662,170.0,4.0,
5663,90.0,4.0,
5664,190.0,5.0,
5665,174.0,4.0,
5666,145.0,3.0,
5667,,3.0,
5668,150.0,3.0,
5669,112.0,3.0,
5670,108.0,4.0,
5671,147.0,4.0,
5672,135.0,3.0,
5673,170.0,1.0,
5674,130.0,4.0,
5675,145.0,3.0,
5676,135.0,4.0,
5677,,2.0,
5678,180.0,1.0,
5679,125.0,3.0,
5680,130.0,5.0,
5681,160.0,2.0,
5682,,2.0,
5683,150.0,4.0,
5684,140.0,2.0,
5685,145.0,2.0,
5686,165.0,2.0,
5687,120.0,3.0,
5688,134.0,3.0,
5689,195.0,2.0,
5690,105.0,3.0,
5691,97.0,4.0,
5692,153.0,4.0,
5693,145.0,3.0,
5694,120.0,4.0,
5695,195.0,3.0,
5696,130.0,3.0,
5697,,,
5698,190.0,3.0,
5699,115.0,2.0,
5700,160.0,3.0,
5701,110.0,2.0,
5702,150.0,3.0,
5703,105.0,4.0,
5704,195.0,1.0,
5705,125.0,2.0,
5706,115.0,5.0,
5707,190.0,4.0,
5708,135.0,3.0,
5709,125.0,4.0,
5710,164.0,2.0,
5711,,4.0,
5712,125.0,4.0,
5713,165.0,3.0,
5714,135.0,3.0,
5715,157.0,2.0,
5716,150.0,3.0,
5717,128.0,2.0,
5718,120.0,4.0,
5719,95.0,5.0,
5720,200.0,2.0,
5721,155.0,2.0,
5722,180.0,2.0,
5723,148.0,3.0,
5724,110.0,5.0,
5725,180.0,3.0,
5726,192.0,3.0,
5727,148.0,3.0,
5728,180.0,3.0,
5729,175.0,3.0,
5730,148.0,2.0,
5731,136.0,2.0,
5732,,3.0,
5733,125.0,4.0,
5734,125.0,3.0,
5735,183.0,5.0,
5736,145.0,3.0,
5737,145.0,2.0,
5738,115.0,3.0,
5739,170.0,1.0,
5740,140.0,4.0,
5741,165.0,2.0,
5742,168.0,1.0,
5743,115.0,3.0,
5744,128.0,3.0,
5745,150.0,3.0,
5746,175.0,2.0,
5747,138.0,3.0,
5748,150.0,3.0,
5749,115.0,2.0,
5750,125.0,4.0,
5751,121.0,4.0,
5752,126.0,3.0,
5753,210.0,3.0,
5754,160.0,3.0,
5755,240.0,4.0,
5756,175.0,2.0,
5757,160.0,4.0,
5758,114.0,5.0,
5759,130.0,1.0,
5760,107.0,3.0,
5761,120.0,2.0,
5762,123.0,2.0,
5763,160.0,1.0,
5764,111.0,2.0,
5765,117.0,3.0,
5766,230.0,2.0,
5767,215.0,2.0,
5768,145.0,1.0,
5769,78.0,5.0,
5770,130.0,3.0,
5771,234.0,2.0,
5772,115.0,1.0,
5773,190.0,2.0,
5774,180.0,2.0,
5775,115.0,,
5776,139.0,3.0,
5777,120.0,4.0,
5778,190.0,3.0,
5779,170.0,3.0,
5780,150.0,2.0,
5781,140.0,2.0,
5782,106.0,3.0,
5783,,3.0,
5784,155.0,2.0,
5785,112.0,3.0,
5786,225.0,3.0,
5787,113.0,,
5788,120.0,3.0,
5789,190.0,3.0,
5790,200.0,1.0,
5791,180.0,,
5792,109.0,4.0,
5793,107.0,3.0,
5794,180.0,3.0,
5795,137.0,2.0,
5796,,4.0,
5797,118.0,3.0,
5798,115.0,2.0,
5799,150.0,5.0,
5800,,1.0,
5801,118.0,4.0,
5802,155.0,4.0,
5803,130.0,1.0,
5804,180.0,2.0,
5805,120.0,2.0,
5806,115.0,5.0,
5807,200.0,2.0,
5808,140.0,3.0,
5809,,4.0,
5810,250.0,5.0,
5811,143.0,1.0,
5812,134.0,4.0,
5813,103.0,4.0,
5814,245.0,3.0,
5815,135.0,4.0,
5816,134.0,2.0,
5817,145.0,3.0,
5818,200.0,2.0,
5819,210.0,5.0,
5820,140.0,3.0,
5821,235.0,5.0,
5822,135.0,5.0,
5823,230.0,3.0,
5824,160.0,3.0,
5825,180.0,4.0,
5826,145.0,3.0,
5827,60.0,1.0,
5828,125.0,4.0,
5829,128.0,,
5830,130.0,1.0,
5831,224.0,3.0,
5832,70.0,1.0,
5833,185.0,2.0,
5834,150.0,1.0,
5835,163.0,5.0,
5836,104.0,4.0,
5837,125.0,3.0,
5838,110.0,5.0,
5839,114.0,4.0,
5840,148.0,1.0,
5841,107.0,5.0,
5842,115.0,1.0,
5843,170.0,1.0,
