row_id,age,sex,grade,social_media_use,mental_health_not_good,sleep_hours,bmipct,height_orig,weight_orig
4752,,,,8.0,4.0,4.0,77.8,601,171
4753,,,,8.0,3.0,4.0,57.32,604,170
4754,,,,5.0,1.0,4.0,90.06,510,190
4755,,,,8.0,3.0,4.0,8.31,508,125
4756,,,,8.0,3.0,2.0,,700,120
4757,,,,6.0,4.0,5.0,99.35,507,250
4758,,,,8.0,4.0,5.0,91.84,503,160
4759,,,,5.0,3.0,4.0,98.07,605,275
4760,,,,8.0,4.0,1.0,55.57,500,105
4761,,,,8.0,1.0,5.0,26.67,601,155
4762,,,,8.0,4.0,3.0,,N N,N
4763,,,,6.0,4.0,2.0,87.56,505,150
4764,,,,6.0,2.0,4.0,56.02,604,175
4765,,,,5.0,3.0,5.0,52.25,600,165
4766,,,,8.0,2.0,3.0,84.17,507,160
4767,,,,5.0,3.0,4.0,,504,N
4768,,,,6.0,3.0,3.0,29.8,411,93
4769,,,,6.0,3.0,4.0,50.95,502,110
4770,,,,8.0,1.0,2.0,,611,315
4771,,,,2.0,2.0,4.0,87.69,600,180
4772,,,,8.0,4.0,6.0,38.2,505,116
4773,,,,8.0,5.0,1.0,56.48,507,135
4774,,,,6.0,4.0,2.0,34.11,508,135
4775,,,,6.0,1.0,3.0,70.22,506,143
4776,,,,5.0,4.0,4.0,98.92,505,230
4777,,,,6.0,4.0,2.0,93.29,602,210
4778,,,,6.0,2.0,5.0,97.38,504,190
4779,,,,6.0,4.0,3.0,17.6,502,97
4780,,,,4.0,2.0,5.0,57.32,503,120
4781,,,,8.0,3.0,5.0,63.31,603,185
4782,,,,7.0,1.0,5.0,61.66,602,180
4783,,,,8.0,4.0,1.0,99.24,511,250
4784,,,,6.0,5.0,2.0,90.3,507,169
4785,,,,7.0,3.0,4.0,95.79,600,210
4786,,,,6.0,4.0,1.0,99.33,506,267
4787,,,,6.0,4.0,2.0,,502,N
4788,,,,5.0,3.0,4.0,87.9,511,185
4789,,,,6.0,3.0,5.0,11.81,504,110
4790,,,,6.0,3.0,3.0,21.84,507,121
4791,,,,1.0,1.0,4.0,80.49,603,195
4792,,,,8.0,1.0,6.0,41.8,600,145
4793,,,,7.0,4.0,3.0,35.26,508,132
4794,,,,6.0,4.0,2.0,61.13,511,160
4795,,,,6.0,4.0,4.0,62.32,501,115
4796,,,,5.0,2.0,3.0,43.38,502,107
4797,,,,6.0,2.0,3.0,0.6,605,141
4798,,,,6.0,5.0,1.0,96.02,503,171
4799,,,,7.0,3.0,1.0,,502,N
4800,,,,,,,,N N,N
4801,,,,8.0,5.0,5.0,70.84,506,145
4802,,,,6.0,5.0,3.0,48.65,605,176
4803,,,,5.0,4.0,2.0,1.84,507,101
4804,,,,6.0,3.0,5.0,98.23,509,213
4805,,,,7.0,3.0,7.0,89.25,501,144
4806,,,,6.0,4.0,2.0,92.21,511,184
4807,,,,6.0,4.0,3.0,65.43,600,163
4808,,,,6.0,2.0,3.0,77.2,502,130
4809,,,,7.0,2.0,5.0,83.57,508,165
4810,,,,6.0,3.0,4.0,43.95,508,135
4811,,,,6.0,4.0,4.0,95.75,505,180
4812,,,,6.0,4.0,5.0,23.65,503,106
4813,,,,6.0,1.0,2.0,10.13,510,130
4814,,,,7.0,2.0,5.0,67.0,505,130
4815,,,,5.0,5.0,,97.54,508,200
4816,,,,8.0,3.0,2.0,78.35,506,150
4817,,,,8.0,2.0,4.0,73.35,502,127
4818,,,,2.0,3.0,7.0,,600,176
4819,,,,7.0,4.0,,66.09,502,120
4820,,,,8.0,2.0,4.0,98.56,505,225
4821,,,,8.0,4.0,3.0,,506,235
4822,,,,8.0,4.0,6.0,48.4,502,109
4823,,,,6.0,1.0,5.0,93.4,503,150
4824,,,,8.0,3.0,2.0,97.27,502,170
4825,,,,8.0,3.0,5.0,67.06,601,173
4826,,,,6.0,2.0,2.0,58.31,511,163
4827,,,,7.0,2.0,5.0,,503,N
4828,,,,6.0,3.0,4.0,81.1,506,150
4829,,,,6.0,2.0,3.0,98.18,509,216
4830,,,,6.0,1.0,5.0,78.96,511,163
4831,,,,8.0,3.0,4.0,69.91,506,140
4832,,,,8.0,2.0,5.0,79.67,600,180
4833,,,,6.0,4.0,4.0,96.51,508,215
4834,,,,1.0,1.0,1.0,69.51,600,176
4835,,,,8.0,2.0,4.0,,502,125
4836,,,,5.0,4.0,4.0,4.69,600,136
4837,,,,6.0,2.0,4.0,45.66,601,165
4838,,,,8.0,1.0,6.0,52.0,504,119
4839,,,,5.0,2.0,4.0,94.99,507,182
4840,,,,8.0,2.0,3.0,42.05,600,155
4841,,,,8.0,5.0,1.0,,711,399
4842,,,,8.0,1.0,4.0,48.68,507,128
4843,,,,5.0,2.0,4.0,92.22,505,168
4844,,,,6.0,1.0,5.0,73.74,510,165
4845,,,,1.0,4.0,4.0,,511,N
4846,,,,8.0,1.0,3.0,52.0,600,150
4847,,,,6.0,3.0,2.0,,502,130
4848,,,,2.0,3.0,2.0,45.29,504,119
4849,,,,5.0,2.0,3.0,93.81,505,170
4850,,,,,,,58.09,505,125
4851,,,,6.0,2.0,4.0,68.89,511,160
4852,,,,4.0,4.0,6.0,13.75,600,140
4853,,,,6.0,2.0,5.0,72.86,600,163
4854,,,,6.0,1.0,,35.19,502,101
4855,,,,6.0,4.0,3.0,96.97,506,208
4856,,,,6.0,4.0,4.0,,504,N
4857,,,,1.0,5.0,4.0,5.17,504,97
4858,,,,4.0,2.0,6.0,9.23,503,99
4859,,,,6.0,3.0,4.0,62.19,506,135
4860,,,,1.0,1.0,6.0,,504,N
4861,,,,6.0,3.0,3.0,40.85,509,135
4862,,,,8.0,4.0,3.0,75.23,502,123
4863,,,,7.0,5.0,3.0,93.85,503,160
4864,,,,8.0,1.0,6.0,79.92,510,155
4865,,,,,,,97.35,508,194
4866,,,,7.0,4.0,3.0,36.47,507,130
4867,,,,5.0,2.0,4.0,50.78,509,145
4868,,,,1.0,3.0,3.0,99.62,510,275
4869,,,,7.0,3.0,2.0,54.82,503,116
4870,,,,6.0,2.0,5.0,13.06,504,105
4871,,,,,,,81.89,504,135
4872,,,,6.0,2.0,5.0,52.0,600,150
4873,,,,6.0,4.0,,,505,150
4874,,,,8.0,2.0,4.0,98.33,504,206
4875,,,,6.0,4.0,4.0,84.96,507,155
4876,,,,8.0,3.0,3.0,12.19,600,143
4877,,,,5.0,4.0,4.0,53.97,504,120
4878,,,,8.0,2.0,,74.42,504,140
4879,,,,6.0,3.0,4.0,30.3,504,110
4880,,,,6.0,3.0,4.0,38.53,510,145
4881,,,,6.0,4.0,6.0,69.48,602,175
4882,,,,8.0,3.0,4.0,95.33,509,185
4883,,,,5.0,2.0,5.0,89.82,600,195
4884,,,,6.0,2.0,6.0,78.32,507,140
4885,,,,8.0,2.0,4.0,41.3,506,122
4886,,,,8.0,2.0,4.0,84.37,506,152
4887,,,,6.0,4.0,4.0,96.14,511,210
4888,,,,2.0,2.0,4.0,74.11,509,150
4889,,,,8.0,3.0,,69.55,504,125
4890,,,,8.0,4.0,5.0,81.71,505,142
4891,,,,6.0,1.0,6.0,79.13,508,149
4892,,,,7.0,3.0,4.0,21.38,510,130
4893,,,,8.0,3.0,4.0,27.78,503,105
4894,,,,8.0,3.0,4.0,30.94,508,130
4895,,,,7.0,2.0,5.0,40.55,503,110
4896,,,,8.0,3.0,1.0,28.83,603,160
4897,,,,1.0,3.0,4.0,8.11,504,102
4898,,,,5.0,2.0,4.0,38.19,509,140
4899,,,,6.0,3.0,3.0,71.06,502,123
4900,,,,6.0,1.0,5.0,76.31,505,140
4901,,,,8.0,5.0,3.0,96.44,505,190
4902,,,,6.0,4.0,4.0,63.79,504,125
4903,,,,6.0,4.0,4.0,58.88,509,150
4904,,,,6.0,5.0,5.0,94.97,500,145
4905,,,,6.0,2.0,3.0,60.66,600,160
4906,,Male ,,8.0,3.0,4.0,30.04,600,145
4907,,,,8.0,3.0,6.0,31.25,502,105
4908,,,,6.0,1.0,4.0,98.57,511,235
4909,,,,8.0,5.0,5.0,83.09,505,150
4910,,,,6.0,2.0,3.0,16.03,600,137
4911,,,,6.0,2.0,4.0,99.54,510,265
4912,,,,6.0,1.0,3.0,40.55,506,130
4913,,,,4.0,4.0,3.0,86.13,511,180
4914,,,,6.0,1.0,5.0,80.39,600,170
4915,,,,8.0,4.0,5.0,57.03,507,138
4916,,,,7.0,2.0,3.0,98.47,507,220
4917,,,,8.0,1.0,5.0,78.81,505,139
4918,,,,8.0,2.0,6.0,48.82,506,125
4919,,,,6.0,4.0,3.0,57.29,504,127
4920,,,,6.0,3.0,5.0,3.64,509,110
4921,,,,1.0,3.0,7.0,49.79,505,121
4922,,,,6.0,4.0,4.0,82.19,503,140
4923,,,,7.0,1.0,4.0,87.13,508,160
4924,,,,8.0,5.0,4.0,80.61,511,175
4925,,,,8.0,3.0,,31.37,601,153
4926,,,,6.0,3.0,4.0,46.93,602,161
4927,,,,6.0,3.0,3.0,40.02,600,154
4928,,,,6.0,2.0,4.0,94.92,601,210
4929,,,,7.0,4.0,3.0,18.67,502,100
4930,,,,6.0,4.0,5.0,69.91,506,140
4931,,,,8.0,4.0,4.0,74.19,505,135
4932,,,,6.0,5.0,2.0,23.65,504,110
4933,,,,8.0,4.0,3.0,1.63,510,120
4934,,,,5.0,4.0,,94.23,506,175
4935,,,,6.0,3.0,4.0,15.57,508,114
4936,,,,5.0,4.0,6.0,91.93,503,150
4937,,,,8.0,1.0,3.0,71.37,602,182
4938,,,,4.0,3.0,4.0,75.69,511,160
4939,,,,6.0,2.0,ten,51.78,511,150
4940,,,,5.0,2.0,5.0,77.92,509,148
4941,,,,6.0,2.0,4.0,43.09,507,130
4942,,,,6.0,4.0,2.0,,510,145
4943,,,,5.0,2.0,4.0,80.21,503,132
4944,,,,7.0,4.0,4.0,29.47,511,140
4945,,,,8.0,4.0,2.0,82.96,504,140
4946,,,,8.0,5.0,2.0,38.55,503,116
4947,,,,5.0,3.0,6.0,74.42,509,160
4948,,,,8.0,4.0,7.0,47.58,504,120
4949,,,,8.0,3.0,4.0,25.1,506,120
4950,,,,6.0,4.0,4.0,90.63,505,160
4951,,,,6.0,3.0,,40.83,507,132
4952,,,,6.0,4.0,3.0,16.01,508,120
4953,,,,6.0,4.0,3.0,97.61,504,193
4954,,,,7.0,4.0,2.0,45.37,509,140
4955,,,,6.0,3.0,3.0,85.29,505,150
4956,,,,6.0,4.0,4.0,52.85,506,130
4957,,,,8.0,4.0,2.0,99.36,503,260
4958,,,,6.0,4.0,4.0,74.42,504,140
4959,,,,4.0,3.0,2.0,,506,135
4960,,,,6.0,3.0,4.0,77.32,510,170
4961,,,,7.0,5.0,2.0,95.23,502,164
4962,,,,7.0,4.0,3.0,83.94,509,170
4963,,,,6.0,4.0,5.0,18.46,504,110
4964,,,,8.0,4.0,4.0,57.45,506,135
4965,,,,5.0,4.0,5.0,62.39,503,125
4966,,,,6.0,3.0,3.0,65.89,506,140
4967,,,,6.0,3.0,4.0,,507,115
4968,,,,7.0,4.0,1.0,80.49,603,195
4969,,,,7.0,3.0,5.0,53.2,504,125
4970,,,,5.0,4.0,3.0,15.53,507,120
4971,,,,6.0,4.0,6.0,,600,160
4972,,,,8.0,3.0,2.0,97.08,503,190
4973,,,,7.0,3.0,3.0,29.93,504,115
4974,,,,7.0,3.0,5.0,84.8,505,155
4975,,,,7.0,3.0,,55.79,508,145
4976,sixteen,,,7.0,5.0,6.0,43.15,506,128
4977,,,,8.0,2.0,3.0,98.75,600,240
4978,,,,3.0,3.0,5.0,97.01,505,185
4979,,,,4.0,2.0,2.0,87.1,505,150
4980,,,,6.0,1.0,1.0,97.68,502,180
4981,,,,1.0,4.0,5.0,76.78,507,152
4982,,,,6.0,3.0,2.0,92.69,507,180
4983,,,,2.0,2.0,4.0,,N N,N
4984,,,,6.0,1.0,5.0,26.72,509,131
4985,,,,2.0,2.0,5.0,67.85,502,125
4986,,,,1.0,1.0,ten,,704,300
4987,,,,8.0,3.0,4.0,90.28,506,165
4988,,,,8.0,3.0,3.0,82.96,600,173
4989,,,,6.0,3.0,2.0,98.34,601,240
4990,,,,6.0,4.0,4.0,99.01,504,220
4991,,,,8.0,2.0,4.0,86.8,506,150
4992,,,,8.0,3.0,5.0,98.28,504,198
4993,,,,6.0,2.0,6.0,77.09,501,118
4994,,,,6.0,5.0,5.0,41.68,504,115
4995,,,,5.0,2.0,3.0,98.07,503,187
4996,,,,6.0,5.0,3.0,,502,154
4997,,,,8.0,3.0,4.0,54.77,508,140
4998,,,,8.0,3.0,5.0,99.03,504,230
4999,,,,8.0,5.0,7.0,78.96,409,110
5000,,,,6.0,2.0,3.0,94.76,508,183
5001,,,,4.0,1.0,,99.84,511,317
5002,,,,6.0,1.0,5.0,89.83,507,154
5003,,,,6.0,3.0,1.0,93.7,507,173
5004,,,,8.0,1.0,7.0,71.29,509,153
5005,,,,2.0,1.0,4.0,9.48,511,124
5006,,,,8.0,3.0,3.0,98.45,510,224
5007,,,,6.0,2.0,5.0,84.66,501,125
5008,,,,2.0,2.0,5.0,94.51,508,182
5009,,,,8.0,3.0,3.0,,N N,N
5010,,,,6.0,3.0,5.0,86.31,505,148
5011,,,,4.0,3.0,4.0,,507,N
5012,,,,4.0,3.0,4.0,78.35,506,150
5013,,,,8.0,3.0,2.0,97.77,510,210
5014,,,,6.0,4.0,3.0,67.46,601,168
5015,,,,6.0,3.0,3.0,97.84,600,223
5016,,,,8.0,4.0,1.0,36.35,508,136
5017,,,,8.0,2.0,2.0,72.97,504,125
5018,,,,1.0,1.0,3.0,98.4,607,280
5019,,,,8.0,3.0,2.0,17.94,503,98
5020,,,,8.0,2.0,2.0,99.87,600,350
5021,,,,6.0,2.0,2.0,32.7,505,119
5022,,,,6.0,3.0,5.0,1.88,507,110
5023,,,,8.0,3.0,4.0,74.81,604,195
5024,,,,6.0,1.0,4.0,92.19,510,185
5025,,,,7.0,1.0,3.0,78.32,508,150
5026,,,,6.0,1.0,5.0,80.0,602,173
5027,,,,6.0,4.0,7.0,23.65,504,110
5028,,,,8.0,3.0,5.0,98.96,502,210
5029,,,,8.0,1.0,2.0,90.51,511,185
5030,,,,8.0,5.0,4.0,,500,N
5031,,,,5.0,3.0,5.0,83.38,508,160
5032,,,,6.0,,,,502,102
5033,,,,8.0,4.0,3.0,91.61,501,140
5034,,,,8.0,1.0,3.0,19.16,606,157
5035,,,,,,,,706,N
5036,,,,8.0,4.0,3.0,99.54,505,287
5037,,,,3.0,2.0,4.0,65.35,510,144
5038,,,,8.0,1.0,3.0,84.85,601,185
5039,,,,6.0,2.0,4.0,98.85,510,230
5040,,,,,,,,506,32
5041,,,,8.0,5.0,2.0,87.77,508,161
5042,,,,8.0,5.0,5.0,36.56,507,119
5043,,,,8.0,1.0,,80.48,511,175
5044,,,,6.0,1.0,5.0,67.74,505,125
5045,,,,2.0,2.0,2.0,80.24,500,122
5046,,,,7.0,4.0,5.0,40.06,510,150
5047,,,,8.0,1.0,4.0,90.94,511,186
5048,,,,8.0,3.0,3.0,91.02,507,178
5049,,,,8.0,3.0,3.0,,N N,98
5050,,,,4.0,3.0,4.0,57.6,501,115
5051,,,,6.0,2.0,2.0,72.48,510,164
5052,,,,8.0,1.0,3.0,95.09,504,180
5053,,,,6.0,2.0,4.0,99.02,506,255
5054,,,,6.0,1.0,5.0,99.59,504,228
5055,,,,8.0,4.0,1.0,89.49,508,180
5056,,,,8.0,4.0,2.0,21.58,502,105
5057,,,,6.0,5.0,2.0,65.18,600,168
5058,,,,8.0,4.0,3.0,40.85,507,130
5059,,,,5.0,3.0,2.0,45.15,601,160
5060,,,,1.0,4.0,2.0,,506,N
5061,,,,8.0,3.0,5.0,99.39,504,217
5062,,,,6.0,4.0,4.0,96.6,508,205
5063,,,,4.0,1.0,3.0,91.99,600,195
5064,,,,1.0,1.0,5.0,95.18,511,200
5065,,,,6.0,3.0,1.0,98.23,504,218
5066,,,,8.0,4.0,4.0,96.58,600,220
5067,,,,4.0,1.0,5.0,27.91,510,140
5068,,,,8.0,5.0,4.0,91.79,501,150
5069,,,,8.0,1.0,2.0,52.04,602,174
5070,,,,8.0,3.0,1.0,84.41,509,165
5071,,,,6.0,3.0,4.0,0.4,504,95
5072,,,,6.0,5.0,3.0,65.92,506,142
5073,,,,8.0,3.0,3.0,97.27,508,225
5074,,,,6.0,4.0,5.0,11.04,602,150
5075,,,,8.0,1.0,7.0,9.59,601,140
5076,,,,6.0,2.0,4.0,57.8,507,141
5077,,,,6.0,2.0,2.0,81.86,503,142
5078,,,,8.0,1.0,6.0,98.13,502,200
5079,,,,8.0,2.0,4.0,28.83,603,160
5080,,,,8.0,3.0,2.0,6.78,509,123
5081,,,,6.0,2.0,1.0,33.1,600,155
5082,,,,8.0,4.0,3.0,38.19,509,140
5083,,,,8.0,2.0,2.0,72.6,508,155
5084,,,,8.0,3.0,2.0,93.33,506,182
5085,,,,6.0,2.0,,99.7,508,267
5086,,,,6.0,1.0,5.0,11.76,508,120
5087,,,,6.0,2.0,4.0,,507,165
5088,,,,7.0,2.0,3.0,29.32,603,165
5089,,,,5.0,1.0,5.0,67.72,505,142
5090,,,,3.0,3.0,,73.72,510,160
5091,,,,6.0,1.0,3.0,74.35,504,135
5092,,,,8.0,2.0,4.0,82.96,506,158
5093,,,,6.0,2.0,5.0,81.97,507,153
5094,,,,8.0,3.0,4.0,87.6,504,150
5095,,,2,8.0,3.0,4.0,27.19,511,147
5096,,,,7.0,1.0,3.0,38.53,510,145
5097,,,,6.0,3.0,3.0,97.85,511,220
5098,,,,,,,85.39,510,182
5099,,,,,,,4.64,510,125
5100,,,,6.0,2.0,3.0,97.91,510,220
5101,,,,8.0,3.0,2.0,98.28,506,225
5102,,,,8.0,4.0,3.0,9.85,506,112
5103,,,,6.0,3.0,3.0,95.49,603,230
5104,,,,8.0,,4.0,87.25,506,162
5105,,,,6.0,4.0,5.0,71.04,505,140
5106,,,,7.0,3.0,4.0,27.97,503,110
5107,,,,6.0,4.0,4.0,98.05,504,200
5108,,,,,,,94.43,602,220
5109,,,,6.0,2.0,3.0,88.75,506,158
5110,,,,8.0,1.0,1.0,,711,160
5111,,,,6.0,3.0,4.0,69.87,505,135
5112,,,,6.0,2.0,5.0,62.48,508,140
5113,,,,5.0,3.0,2.0,89.7,506,155
5114,,,,4.0,3.0,3.0,26.05,506,120
5115,,,,6.0,3.0,4.0,,502,130
5116,,,,6.0,5.0,1.0,,504,N
5117,,,,3.0,3.0,3.0,,500,N
5118,,,,8.0,3.0,4.0,18.94,504,110
5119,,,,1.0,5.0,1.0,93.32,601,198
5120,,,,6.0,4.0,4.0,21.46,505,110
5121,,,,6.0,4.0,5.0,9.14,504,100
5122,,,,5.0,3.0,1.0,81.17,506,144
5123,,,,8.0,1.0,7.0,84.25,511,169
5124,,,,8.0,4.0,1.0,47.94,503,113
5125,,,,8.0,3.0,4.0,89.23,502,142
5126,,,,6.0,4.0,4.0,91.47,510,178
5127,,,,6.0,2.0,4.0,90.37,507,160
5128,,,,6.0,3.0,3.0,85.79,507,160
5129,,,,6.0,3.0,5.0,31.69,511,145
5130,,,,2.0,4.0,6.0,95.48,506,180
5131,,,,8.0,1.0,3.0,4.07,503,95
5132,,,,8.0,4.0,2.0,82.39,502,135
5133,,,,6.0,1.0,,,511,175
5134,,,,8.0,4.0,3.0,91.13,502,146
5135,,,,6.0,2.0,4.0,79.0,600,174
5136,,,,8.0,4.0,5.0,76.76,503,132
5137,,,,1.0,1.0,7.0,20.45,605,160
5138,,,,6.0,3.0,3.0,90.69,507,170
5139,,,,7.0,2.0,4.0,52.94,507,130
5140,,,,4.0,3.0,2.0,,508,N
5141,,,,7.0,5.0,1.0,28.77,507,122
5142,,,,8.0,5.0,,43.04,503,111
5143,,,,6.0,4.0,1.0,66.09,502,120
5144,,,,8.0,4.0,,52.85,506,130
5145,,,,7.0,2.0,4.0,92.22,508,170
5146,,,,8.0,3.0,5.0,94.83,503,160
5147,,,,6.0,3.0,3.0,,511,N
5148,,,,6.0,2.0,3.0,89.74,602,200
5149,,,,6.0,3.0,4.0,81.38,505,145
5150,,,,8.0,3.0,,50.28,503,114
5151,,,,8.0,4.0,2.0,61.79,505,130
5152,,,,6.0,3.0,7.0,84.11,600,180
5153,,,,6.0,1.0,5.0,74.24,503,130
5154,,,,6.0,2.0,5.0,16.01,601,140
5155,,,,8.0,4.0,3.0,87.19,501,135
5156,,,,2.0,4.0,2.0,,511,N
5157,,,,6.0,3.0,3.0,81.86,508,160
5158,,,,8.0,2.0,3.0,26.69,510,135
5159,,,,4.0,1.0,5.0,82.65,603,192
5160,,,,6.0,3.0,3.0,24.92,502,100
5161,,,,6.0,3.0,2.0,19.13,507,120
5162,,,,3.0,3.0,5.0,98.48,506,200
5163,,,,2.0,2.0,6.0,,411,60
5164,,,,6.0,4.0,5.0,96.12,600,212
5165,,,,8.0,4.0,3.0,99.1,505,240
5166,,,,8.0,4.0,2.0,45.32,503,117
5167,,,,6.0,4.0,3.0,,511,132
5168,,,,6.0,2.0,4.0,26.02,506,115
5169,,,,1.0,1.0,4.0,92.6,509,175
5170,,,,6.0,3.0,4.0,52.22,503,120
5171,,,,8.0,1.0,5.0,39.01,602,162
5172,,,,6.0,1.0,6.0,,604,N
5173,,,,5.0,4.0,1.0,40.55,503,110
5174,,,,5.0,1.0,4.0,21.4,600,140
5175,,,Grade 10,8.0,2.0,4.0,12.85,600,135
5176,,,,6.0,4.0,4.0,57.32,503,120
5177,,,,8.0,3.0,4.0,37.58,506,120
5178,,,,6.0,2.0,4.0,13.28,510,128
5179,,,,4.0,4.0,3.0,62.98,411,108
5180,,,,6.0,3.0,5.0,85.29,505,150
5181,,,,8.0,3.0,5.0,46.08,503,115
5182,,,,6.0,2.0,3.0,85.38,510,172
5183,,,,6.0,4.0,3.0,52.94,507,130
5184,,,,8.0,2.0,5.0,68.83,511,165
5185,,,,8.0,3.0,4.0,47.25,508,135
5186,,,,4.0,1.0,3.0,48.68,507,128
5187,,,,5.0,4.0,1.0,,501,N
5188,,,,1.0,3.0,4.0,94.63,506,180
5189,,,,8.0,3.0,4.0,57.02,505,130
5190,,,,8.0,4.0,1.0,52.85,506,130
5191,,,,6.0,4.0,3.0,90.25,500,135
5192,,,,6.0,3.0,4.0,29.93,504,115
5193,,,,6.0,4.0,2.0,42.05,600,155
5194,,,,6.0,4.0,4.0,64.33,511,157
5195,,,,8.0,5.0,3.0,0.5,510,105
5196,,,,8.0,3.0,4.0,38.08,504,110
5197,,,,6.0,2.0,3.0,57.56,511,148
5198,,,,8.0,4.0,5.0,87.19,600,190
5199,,,,6.0,5.0,3.0,8.88,503,101
5200,,,,,,,90.52,600,180
5201,,,,6.0,2.0,5.0,40.93,506,134
5202,,,,8.0,3.0,2.0,95.84,601,220
5203,,,,5.0,3.0,4.0,63.79,504,125
5204,,,,5.0,3.0,4.0,54.05,508,135
5205,,,,6.0,5.0,4.0,99.65,601,300
5206,,,,8.0,1.0,5.0,,504,140
5207,,,,6.0,4.0,1.0,93.89,508,175
5208,,,,8.0,1.0,3.0,74.8,602,185
5209,,,,6.0,4.0,1.0,19.33,505,120
5210,,,,7.0,4.0,4.0,10.0,505,100
5211,,,,8.0,4.0,4.0,50.11,510,141
5212,,,,8.0,3.0,4.0,94.79,600,210
5213,,,,6.0,2.0,2.0,97.28,601,236
5214,,,,6.0,3.0,2.0,66.75,510,150
5215,,,,6.0,3.0,6.0,36.9,510,135
5216,,,,1.0,5.0,5.0,29.23,508,120
5217,,,,6.0,4.0,3.0,,508,170
5218,,,,6.0,2.0,5.0,46.18,508,136
5219,,,,6.0,4.0,3.0,63.19,500,115
5220,,,,7.0,3.0,3.0,22.22,600,145
5221,,,,6.0,3.0,5.0,36.78,511,138
5222,,,,6.0,1.0,4.0,39.83,507,120
5223,,,,6.0,2.0,4.0,0.42,507,108
5224,,,,5.0,2.0,5.0,94.14,505,160
5225,,,,6.0,3.0,1.0,91.89,503,157
5226,,,,6.0,3.0,4.0,87.12,501,140
5227,,,,1.0,1.0,4.0,83.53,507,145
5228,,,,6.0,1.0,3.0,,502,113
5229,,,,8.0,5.0,3.0,51.65,506,132
5230,,,,6.0,4.0,3.0,96.73,510,200
5231,,,,8.0,3.0,5.0,99.46,601,280
5232,,,,4.0,1.0,5.0,58.1,510,140
5233,,,,8.0,2.0,4.0,66.53,507,150
5234,,,,6.0,4.0,5.0,97.92,505,216
5235,,,,6.0,2.0,5.0,98.07,601,245
5236,,,,6.0,3.0,3.0,56.06,602,155
5237,,,,1.0,2.0,5.0,61.71,600,150
5238,,,,7.0,2.0,5.0,24.76,507,130
5239,,,,5.0,3.0,1.0,4.43,504,98
5240,,,,6.0,4.0,5.0,41.64,508,135
5241,,,,6.0,1.0,3.0,21.97,502,96
5242,,,,6.0,2.0,4.0,0.67,510,120
5243,,,,8.0,3.0,4.0,25.57,511,142
5244,,,,8.0,5.0,,27.91,510,140
5245,,,,8.0,5.0,6.0,92.11,509,180
5246,,,,6.0,4.0,5.0,99.39,604,300
5247,,,,6.0,5.0,3.0,84.35,506,160
5248,,,,6.0,2.0,3.0,87.36,509,174
5249,,,,1.0,4.0,3.0,,507,N
5250,,,,6.0,2.0,3.0,79.56,600,185
5251,,,,7.0,2.0,4.0,96.18,603,240
5252,,,,6.0,4.0,2.0,96.26,507,200
5253,,,,8.0,2.0,5.0,88.11,502,140
5254,,,,8.0,3.0,4.0,,508,N
5255,,,,8.0,3.0,4.0,,303,169
5256,,,,8.0,2.0,6.0,74.24,503,130
5257,,,,6.0,1.0,5.0,95.18,511,195
5258,,,,5.0,1.0,5.0,9.85,602,149
5259,,,,8.0,1.0,1.0,80.37,601,190
5260,,,,6.0,3.0,4.0,84.44,502,128
5261,,,,7.0,1.0,4.0,29.93,504,115
5262,,,,8.0,2.0,4.0,21.46,505,110
5263,,,,8.0,5.0,3.0,,500,150
5264,,,,1.0,2.0,6.0,98.76,500,206
5265,,,,5.0,4.0,2.0,48.67,506,125
5266,,,,1.0,3.0,2.0,92.24,511,200
5267,,,,8.0,2.0,4.0,83.84,510,175
5268,,,,7.0,2.0,5.0,27.27,600,143
5269,,,,6.0,3.0,3.0,45.45,504,113
5270,,,,1.0,1.0,3.0,52.25,600,165
5271,,,,2.0,3.0,4.0,4.78,511,128
5272,,,,8.0,3.0,5.0,47.31,500,108
5273,,,,,,,79.94,504,140
5274,,,,8.0,1.0,5.0,82.96,504,140
5275,,,,8.0,4.0,4.0,67.85,505,127
5276,,,,6.0,3.0,4.0,,502,N
5277,,,,8.0,2.0,3.0,97.43,603,235
5278,,,,8.0,2.0,3.0,40.59,501,100
5279,,,,6.0,4.0,4.0,18.56,504,105
5280,,,,6.0,2.0,2.0,60.51,505,130
5281,,,,7.0,2.0,2.0,12.29,509,114
5282,,,,6.0,2.0,6.0,,504,N
5283,,,,3.0,5.0,7.0,47.96,510,140
5284,,,,8.0,2.0,5.0,71.44,505,136
5285,,,,1.0,2.0,5.0,96.59,601,220
5286,,,,6.0,3.0,5.0,35.13,601,145
5287,,,,8.0,3.0,6.0,98.34,601,240
5288,,,,8.0,3.0,3.0,5.69,511,125
5289,,,,6.0,3.0,2.0,,501,N
5290,,,,6.0,4.0,3.0,21.96,508,120
5291,,,,8.0,1.0,5.0,42.79,508,130
5292,,,,8.0,1.0,4.0,53.75,509,138
5293,,,,2.0,3.0,5.0,19.89,603,145
5294,,,,8.0,3.0,6.0,57.01,509,140
5295,,,,6.0,1.0,3.0,,511,240
5296,,,,6.0,4.0,4.0,96.02,510,200
5297,,,,4.0,2.0,4.0,19.76,507,112
5298,,,,4.0,4.0,2.0,32.89,503,107
5299,,,,7.0,3.0,3.0,17.86,506,108
